Book;Chapter;Verse;Content
Numbers;10;12;"and the people of Israel set out by stages from the wilderness of Sinai. And the cloud settled down in the wilderness of Paran."
Numbers;10;13;"They set out for the first time at the command of the Lord by Moses."
Numbers;10;14;"The standard of the camp of the people of Judah set out first by their companies, and over their company was Nahshon the son of Amminadab."
Numbers;10;15;"And over the company of the tribe of the people of Issachar was Nethanel the son of Zuar."
Numbers;10;16;"And over the company of the tribe of the people of Zebulun was Eliab the son of Helon."
Numbers;10;17;"And when the tabernacle was taken down, the sons of Gershon and the sons of Merari, who carried the tabernacle, set out."
Numbers;10;18;"And the standard of the camp of Reuben set out by their companies, and over their company was Elizur the son of Shedeur."
Numbers;10;19;"And over the company of the tribe of the people of Simeon was Shelumiel the son of Zurishaddai."
Numbers;10;20;"And over the company of the tribe of the people of Gad was Eliasaph the son of Deuel."
Numbers;10;21;"Then the Kohathites set out, carrying the holy things, and the tabernacle was set up before their arrival."
Numbers;10;22;"And the standard of the camp of the people of Ephraim set out by their companies, and over their company was Elishama the son of Ammihud."
Numbers;10;23;"And over the company of the tribe of the people of Manasseh was Gamaliel the son of Pedahzur."
Numbers;10;24;"And over the company of the tribe of the people of Benjamin was Abidan the son of Gideoni."
Numbers;10;25;"Then the standard of the camp of the people of Dan, acting as the rear guard of all the camps, set out by their companies, and over their company was Ahiezer the son of Ammishaddai."
Numbers;10;26;"And over the company of the tribe of the people of Asher was Pagiel the son of Ochran."
Numbers;10;27;"And over the company of the tribe of the people of Naphtali was Ahira the son of Enan."
Numbers;10;28;"This was the order of march of the people of Israel by their companies, when they set out."
Numbers;10;29;"And Moses said to Hobab the son of Reuel the Midianite, Moses' father-in-law, “We are setting out for the place of which the Lord said, ‘I will give it to you.’ Come with us, and we will do good to you, for the Lord has promised good to Israel.”"
Numbers;10;30;"But he said to him, “I will not go. I will depart to my own land and to my kindred.”"
Numbers;10;31;"And he said, “Please do not leave us, for you know where we should camp in the wilderness, and you will serve as eyes for us."
Numbers;10;32;"And if you do go with us, whatever good the Lord will do to us, the same will we do to you.”"
Numbers;10;33;"So they set out from the mount of the Lord three days' journey. And the ark of the covenant of the Lord went before them three days' journey, to seek out a resting place for them."
Numbers;10;34;"And the cloud of the Lord was over them by day, whenever they set out from the camp."
Numbers;10;35;"And whenever the ark set out, Moses said, “Arise, O Lord, and let your enemies be scattered, and let those who hate you flee before you.”"
Numbers;10;36;"And when it rested, he said, “Return, O Lord, to the ten thousand thousands of Israel.”"
Numbers;11;11;"And the people complained in the hearing of the Lord about their misfortunes, and when the Lord heard it, his anger was kindled, and the fire of the Lord burned among them and consumed some outlying parts of the camp."
Numbers;11;2;"Then the people cried out to Moses, and Moses prayed to the Lord, and the fire died down."
Numbers;11;3;"So the name of that place was called Taberah, because the fire of the Lord burned among them."
Numbers;11;4;"Now the rabble that was among them had a strong craving. And the people of Israel also wept again and said, “Oh that we had meat to eat!"
Numbers;11;5;"We remember the fish we ate in Egypt that cost nothing, the cucumbers, the melons, the leeks, the onions, and the garlic."
Numbers;11;6;"But now our strength is dried up, and there is nothing at all but this manna to look at.”"
Numbers;11;7;"Now the manna was like coriander seed, and its appearance like that of bdellium."
Numbers;11;8;"The people went about and gathered it and ground it in handmills or beat it in mortars and boiled it in pots and made cakes of it. And the taste of it was like the taste of cakes baked with oil."
Numbers;11;9;"When the dew fell upon the camp in the night, the manna fell with it."
Numbers;11;10;"Moses heard the people weeping throughout their clans, everyone at the door of his tent. And the anger of the Lord blazed hotly, and Moses was displeased."
Numbers;11;11;"Moses said to the Lord, “Why have you dealt ill with your servant? And why have I not found favor in your sight, that you lay the burden of all this people on me?"
Numbers;11;12;"Did I conceive all this people? Did I give them birth, that you should say to me, ‘Carry them in your bosom, as a nurse carries a nursing child,’ to the land that you swore to give their fathers?"
Numbers;11;13;"Where am I to get meat to give to all this people? For they weep before me and say, ‘Give us meat, that we may eat.’"
Numbers;11;14;"I am not able to carry all this people alone; the burden is too heavy for me."
Numbers;11;15;"If you will treat me like this, kill me at once, if I find favor in your sight, that I may not see my wretchedness.”"
Numbers;11;16;"Then the Lord said to Moses, “Gather for me seventy men of the elders of Israel, whom you know to be the elders of the people and officers over them, and bring them to the tent of meeting, and let them take their stand there with you."
Numbers;11;17;"And I will come down and talk with you there. And I will take some of the Spirit that is on you and put it on them, and they shall bear the burden of the people with you, so that you may not bear it yourself alone."
Numbers;11;18;"And say to the people, ‘Consecrate yourselves for tomorrow, and you shall eat meat, for you have wept in the hearing of the Lord, saying, “Who will give us meat to eat? For it was better for us in Egypt.” Therefore the Lord will give you meat, and you shall eat."
Numbers;11;19;"You shall not eat just one day, or two days, or five days, or ten days, or twenty days,"
Numbers;11;20;"but a whole month, until it comes out at your nostrils and becomes loathsome to you, because you have rejected the Lord who is among you and have wept before him, saying, “Why did we come out of Egypt?”’”"
Numbers;11;21;"But Moses said, “The people among whom I am number six hundred thousand on foot, and you have said, ‘I will give them meat, that they may eat a whole month!’"
Numbers;11;22;"Shall flocks and herds be slaughtered for them, and be enough for them? Or shall all the fish of the sea be gathered together for them, and be enough for them?”"
Numbers;11;23;"And the Lord said to Moses, “Is the Lord's hand shortened? Now you shall see whether my word will come true for you or not.”"
Numbers;11;24;"So Moses went out and told the people the words of the Lord. And he gathered seventy men of the elders of the people and placed them around the tent."
Numbers;11;25;"Then the Lord came down in the cloud and spoke to him, and took some of the Spirit that was on him and put it on the seventy elders. And as soon as the Spirit rested on them, they prophesied. But they did not continue doing it."
Numbers;11;26;"Now two men remained in the camp, one named Eldad, and the other named Medad, and the Spirit rested on them. They were among those registered, but they had not gone out to the tent, and so they prophesied in the camp."
Numbers;11;27;"And a young man ran and told Moses, “Eldad and Medad are prophesying in the camp.”"
Numbers;11;28;"And Joshua the son of Nun, the assistant of Moses from his youth, said, “My lord Moses, stop them.”"
Numbers;11;29;"But Moses said to him, “Are you jealous for my sake? Would that all the Lord's people were prophets, that the Lord would put his Spirit on them!”"
Numbers;11;30;"And Moses and the elders of Israel returned to the camp."
Numbers;11;31;"Then a wind from the Lord sprang up, and it brought quail from the sea and let them fall beside the camp, about a day's journey on this side and a day's journey on the other side, around the camp, and about two cubits above the ground."
Numbers;11;32;"And the people rose all that day and all night and all the next day, and gathered the quail. Those who gathered least gathered ten homers. And they spread them out for themselves all around the camp."
Numbers;11;33;"While the meat was yet between their teeth, before it was consumed, the anger of the Lord was kindled against the people, and the Lord struck down the people with a very great plague."
Numbers;11;34;"Therefore the name of that place was called Kibroth-hattaavah, because there they buried the people who had the craving."
Numbers;11;35;"From Kibroth-hattaavah the people journeyed to Hazeroth, and they remained at Hazeroth."
Numbers;12;12;"Miriam and Aaron spoke against Moses because of the Cushite woman whom he had married, for he had married a Cushite woman."
Numbers;12;2;"And they said, “Has the Lord indeed spoken only through Moses? Has he not spoken through us also?” And the Lord heard it."
Numbers;12;3;"Now the man Moses was very meek, more than all people who were on the face of the earth."
Numbers;12;4;"And suddenly the Lord said to Moses and to Aaron and Miriam, “Come out, you three, to the tent of meeting.” And the three of them came out."
Numbers;12;5;"And the Lord came down in a pillar of cloud and stood at the entrance of the tent and called Aaron and Miriam, and they both came forward."
Numbers;12;6;"And he said, “Hear my words: If there is a prophet among you, I the Lord make myself known to him in a vision; I speak with him in a dream."
Numbers;12;7;"Not so with my servant Moses. He is faithful in all my house."
Numbers;12;8;"With him I speak mouth to mouth, clearly, and not in riddles, and he beholds the form of the Lord. Why then were you not afraid to speak against my servant Moses?”"
Numbers;12;9;"And the anger of the Lord was kindled against them, and he departed."
Numbers;12;10;"When the cloud removed from over the tent, behold, Miriam was leprous, like snow. And Aaron turned toward Miriam, and behold, she was leprous."
Numbers;12;11;"And Aaron said to Moses, “Oh, my lord, do not punish us because we have done foolishly and have sinned."
Numbers;12;12;"Let her not be as one dead, whose flesh is half eaten away when he comes out of his mother's womb.”"
Numbers;12;13;"And Moses cried to the Lord, “O God, please heal her—please.”"
Numbers;12;14;"But the Lord said to Moses, “If her father had but spit in her face, should she not be shamed seven days? Let her be shut outside the camp seven days, and after that she may be brought in again.”"
Numbers;12;15;"So Miriam was shut outside the camp seven days, and the people did not set out on the march till Miriam was brought in again."
Numbers;12;16;"After that the people set out from Hazeroth, and camped in the wilderness of Paran."
Numbers;13;13;"The Lord spoke to Moses, saying,"
Numbers;13;2;"“Send men to spy out the land of Canaan, which I am giving to the people of Israel. From each tribe of their fathers you shall send a man, every one a chief among them.”"
Numbers;13;3;"So Moses sent them from the wilderness of Paran, according to the command of the Lord, all of them men who were heads of the people of Israel."
Numbers;13;4;"And these were their names: From the tribe of Reuben, Shammua the son of Zaccur;"
Numbers;13;5;"from the tribe of Simeon, Shaphat the son of Hori;"
Numbers;13;6;"from the tribe of Judah, Caleb the son of Jephunneh;"
Numbers;13;7;"from the tribe of Issachar, Igal the son of Joseph;"
Numbers;13;8;"from the tribe of Ephraim, Hoshea the son of Nun;"
Numbers;13;9;"from the tribe of Benjamin, Palti the son of Raphu;"
Numbers;13;10;"from the tribe of Zebulun, Gaddiel the son of Sodi;"
Numbers;13;11;"from the tribe of Joseph (that is, from the tribe of Manasseh), Gaddi the son of Susi;"
Numbers;13;12;"from the tribe of Dan, Ammiel the son of Gemalli;"
Numbers;13;13;"from the tribe of Asher, Sethur the son of Michael;"
Numbers;13;14;"from the tribe of Naphtali, Nahbi the son of Vophsi;"
Numbers;13;15;"from the tribe of Gad, Geuel the son of Machi."
Numbers;13;16;"These were the names of the men whom Moses sent to spy out the land. And Moses called Hoshea the son of Nun Joshua."
Numbers;13;17;"Moses sent them to spy out the land of Canaan and said to them, “Go up into the Negeb and go up into the hill country,"
Numbers;13;18;"and see what the land is, and whether the people who dwell in it are strong or weak, whether they are few or many,"
Numbers;13;19;"and whether the land that they dwell in is good or bad, and whether the cities that they dwell in are camps or strongholds,"
Numbers;13;20;"and whether the land is rich or poor, and whether there are trees in it or not. Be of good courage and bring some of the fruit of the land.” Now the time was the season of the first ripe grapes."
Numbers;13;21;"So they went up and spied out the land from the wilderness of Zin to Rehob, near Lebo-hamath."
Numbers;13;22;"They went up into the Negeb and came to Hebron. Ahiman, Sheshai, and Talmai, the descendants of Anak, were there. (Hebron was built seven years before Zoan in Egypt.)"
Numbers;13;23;"And they came to the Valley of Eshcol and cut down from there a branch with a single cluster of grapes, and they carried it on a pole between two of them; they also brought some pomegranates and figs."
Numbers;13;24;"That place was called the Valley of Eshcol, because of the cluster that the people of Israel cut down from there."
Numbers;13;25;"At the end of forty days they returned from spying out the land."
Numbers;13;26;"And they came to Moses and Aaron and to all the congregation of the people of Israel in the wilderness of Paran, at Kadesh. They brought back word to them and to all the congregation, and showed them the fruit of the land."
Numbers;13;27;"And they told him, “We came to the land to which you sent us. It flows with milk and honey, and this is its fruit."
Numbers;13;28;"However, the people who dwell in the land are strong, and the cities are fortified and very large. And besides, we saw the descendants of Anak there."
Numbers;13;29;"The Amalekites dwell in the land of the Negeb. The Hittites, the Jebusites, and the Amorites dwell in the hill country. And the Canaanites dwell by the sea, and along the Jordan.”"
Numbers;13;30;"But Caleb quieted the people before Moses and said, “Let us go up at once and occupy it, for we are well able to overcome it.”"
Numbers;13;31;"Then the men who had gone up with him said, “We are not able to go up against the people, for they are stronger than we are.”"
Numbers;13;32;"So they brought to the people of Israel a bad report of the land that they had spied out, saying, “The land, through which we have gone to spy it out, is a land that devours its inhabitants, and all the people that we saw in it are of great height."
Numbers;13;33;"And there we saw the Nephilim (the sons of Anak, who come from the Nephilim), and we seemed to ourselves like grasshoppers, and so we seemed to them.”"
Numbers;14;14;"Then all the congregation raised a loud cry, and the people wept that night."
Numbers;14;2;"And all the people of Israel grumbled against Moses and Aaron. The whole congregation said to them, “Would that we had died in the land of Egypt! Or would that we had died in this wilderness!"
Numbers;14;3;"Why is the Lord bringing us into this land, to fall by the sword? Our wives and our little ones will become a prey. Would it not be better for us to go back to Egypt?”"
Numbers;14;4;"And they said to one another, “Let us choose a leader and go back to Egypt.”"
Numbers;14;5;"Then Moses and Aaron fell on their faces before all the assembly of the congregation of the people of Israel."
Numbers;14;6;"And Joshua the son of Nun and Caleb the son of Jephunneh, who were among those who had spied out the land, tore their clothes"
Numbers;14;7;"and said to all the congregation of the people of Israel, “The land, which we passed through to spy it out, is an exceedingly good land."
Numbers;14;8;"If the Lord delights in us, he will bring us into this land and give it to us, a land that flows with milk and honey."
Numbers;14;9;"Only do not rebel against the Lord. And do not fear the people of the land, for they are bread for us. Their protection is removed from them, and the Lord is with us; do not fear them.”"
Numbers;14;10;"Then all the congregation said to stone them with stones. But the glory of the Lord appeared at the tent of meeting to all the people of Israel."
Numbers;14;11;"And the Lord said to Moses, “How long will this people despise me? And how long will they not believe in me, in spite of all the signs that I have done among them?"
Numbers;14;12;"I will strike them with the pestilence and disinherit them, and I will make of you a nation greater and mightier than they.”"
Numbers;14;13;"But Moses said to the Lord, “Then the Egyptians will hear of it, for you brought up this people in your might from among them,"
Numbers;14;14;"and they will tell the inhabitants of this land. They have heard that you, O Lord, are in the midst of this people. For you, O Lord, are seen face to face, and your cloud stands over them and you go before them, in a pillar of cloud by day and in a pillar of fire by night."
Numbers;14;15;"Now if you kill this people as one man, then the nations who have heard your fame will say,"
Numbers;14;16;"‘It is because the Lord"
Numbers;14;17;"And now, please let the power of the Lord be great as you have promised, saying,"
Numbers;14;18;"‘The Lord is slow to anger and abounding in steadfast love, forgiving iniquity and transgression, but he will by no means clear the guilty, visiting the iniquity of the fathers on the children, to the third and the fourth generation.’"
Numbers;14;19;"Please pardon the iniquity of this people, according to the greatness of your steadfast love, just as you have forgiven this people, from Egypt until now.”"
Numbers;14;20;"Then the Lord said, “I have pardoned, according to your word."
Numbers;14;21;"But truly, as I live, and as all the earth shall be filled with the glory of the Lord,"
Numbers;14;22;"none of the men who have seen my glory and my signs that I did in Egypt and in the wilderness, and yet have put me to the test these ten times and have not obeyed my voice,"
Numbers;14;23;"shall see the land that I swore to give to their fathers. And none of those who despised me shall see it."
Numbers;14;24;"But my servant Caleb, because he has a different spirit and has followed me fully, I will bring into the land into which he went, and his descendants shall possess it."
Numbers;14;25;"Now, since the Amalekites and the Canaanites dwell in the valleys, turn tomorrow and set out for the wilderness by the way to the Red Sea.”"
Numbers;14;26;"And the Lord spoke to Moses and to Aaron, saying,"
Numbers;14;27;"“How long shall this wicked congregation grumble against me? I have heard the grumblings of the people of Israel, which they grumble against me."
Numbers;14;28;"Say to them, ‘As I live, declares the Lord, what you have said in my hearing I will do to you:"
Numbers;14;29;"your dead bodies shall fall in this wilderness, and of all your number, listed in the census from twenty years old and upward, who have grumbled against me,"
Numbers;14;30;"not one shall come into the land where I swore that I would make you dwell, except Caleb the son of Jephunneh and Joshua the son of Nun."
Numbers;14;31;"But your little ones, who you said would become a prey, I will bring in, and they shall know the land that you have rejected."
Numbers;14;32;"But as for you, your dead bodies shall fall in this wilderness."
Numbers;14;33;"And your children shall be shepherds in the wilderness forty years and shall suffer for your faithlessness, until the last of your dead bodies lies in the wilderness."
Numbers;14;34;"According to the number of the days in which you spied out the land, forty days, a year for each day, you shall bear your iniquity forty years, and you shall know my displeasure.’"
Numbers;14;35;"I, the Lord, have spoken. Surely this will I do to all this wicked congregation who are gathered together against me: in this wilderness they shall come to a full end, and there they shall die.”"
Numbers;14;36;"And the men whom Moses sent to spy out the land, who returned and made all the congregation grumble against him by bringing up a bad report about the land—"
Numbers;14;37;"the men who brought up a bad report of the land—died by plague before the Lord."
Numbers;14;38;"Of those men who went to spy out the land, only Joshua the son of Nun and Caleb the son of Jephunneh remained alive."
Numbers;14;39;"When Moses told these words to all the people of Israel, the people mourned greatly."
Numbers;14;40;"And they rose early in the morning and went up to the heights of the hill country, saying, “Here we are. We will go up to the place that the Lord has promised, for we have sinned.”"
Numbers;14;41;"But Moses said, “Why now are you transgressing the command of the Lord, when that will not succeed?"
Numbers;14;42;"Do not go up, for the Lord is not among you, lest you be struck down before your enemies."
Numbers;14;43;"For there the Amalekites and the Canaanites are facing you, and you shall fall by the sword. Because you have turned back from following the Lord, the Lord will not be with you.”"
Numbers;14;44;"But they presumed to go up to the heights of the hill country, although neither the ark of the covenant of the Lord nor Moses departed out of the camp."
Numbers;14;45;"Then the Amalekites and the Canaanites who lived in that hill country came down and defeated them and pursued them, even to Hormah."
Numbers;15;15;"The Lord spoke to Moses, saying,"
Numbers;15;2;"“Speak to the people of Israel and say to them, When you come into the land you are to inhabit, which I am giving you,"
Numbers;15;3;"and you offer to the Lord from the herd or from the flock a food offering or a burnt offering or a sacrifice, to fulfill a vow or as a freewill offering or at your appointed feasts, to make a pleasing aroma to the Lord,"
Numbers;15;4;"then he who brings his offering shall offer to the Lord"
Numbers;15;5;"and you shall offer with the burnt offering, or for the sacrifice, a quarter of a hin of wine for the drink offering for each lamb."
Numbers;15;6;"Or for a ram, you shall offer for a grain offering two tenths of an ephah of fine flour mixed with a third of a hin of oil."
Numbers;15;7;"And for the drink offering you shall offer a third of a hin of wine, a pleasing aroma to the Lord."
Numbers;15;8;"And when you offer a bull as a burnt offering or sacrifice, to fulfill a vow or for peace offerings to the Lord,"
Numbers;15;9;"then one shall offer with the bull a grain offering of three tenths of an ephah of fine flour, mixed with half a hin of oil."
Numbers;15;10;"And you shall offer for the drink offering half a hin of wine, as a food offering, a pleasing aroma to the Lord."
Numbers;15;11;"“Thus it shall be done for each bull or ram, or for each lamb or young goat."
Numbers;15;12;"As many as you offer, so shall you do with each one, as many as there are."
Numbers;15;13;"Every native Israelite shall do these things in this way, in offering a food offering, with a pleasing aroma to the Lord."
Numbers;15;14;"And if a stranger is sojourning with you, or anyone is living permanently among you, and he wishes to offer a food offering, with a pleasing aroma to the Lord, he shall do as you do."
Numbers;15;15;"For the assembly, there shall be one statute for you and for the stranger who sojourns with you, a statute forever throughout your generations. You and the sojourner shall be alike before the Lord."
Numbers;15;16;"One law and one rule shall be for you and for the stranger who sojourns with you.”"
Numbers;15;17;"The Lord spoke to Moses, saying,"
Numbers;15;18;"“Speak to the people of Israel and say to them, When you come into the land to which I bring you"
Numbers;15;19;"and when you eat of the bread of the land, you shall present a contribution to the Lord."
Numbers;15;20;"Of the first of your dough you shall present a loaf as a contribution; like a contribution from the threshing floor, so shall you present it."
Numbers;15;21;"Some of the first of your dough you shall give to the Lord as a contribution throughout your generations."
Numbers;15;22;"“But if you sin unintentionally, and do not observe all these commandments that the Lord has spoken to Moses,"
Numbers;15;23;"all that the Lord has commanded you by Moses, from the day that the Lord gave commandment, and onward throughout your generations,"
Numbers;15;24;"then if it was done unintentionally without the knowledge of the congregation, all the congregation shall offer one bull from the herd for a burnt offering, a pleasing aroma to the Lord, with its grain offering and its drink offering, according to the rule, and one male goat for a sin offering."
Numbers;15;25;"And the priest shall make atonement for all the congregation of the people of Israel, and they shall be forgiven, because it was a mistake, and they have brought their offering, a food offering to the Lord, and their sin offering before the Lord for their mistake."
Numbers;15;26;"And all the congregation of the people of Israel shall be forgiven, and the stranger who sojourns among them, because the whole population was involved in the mistake."
Numbers;15;27;"“If one person sins unintentionally, he shall offer a female goat a year old for a sin offering."
Numbers;15;28;"And the priest shall make atonement before the Lord for the person who makes a mistake, when he sins unintentionally, to make atonement for him, and he shall be forgiven."
Numbers;15;29;"You shall have one law for him who does anything unintentionally, for him who is native among the people of Israel and for the stranger who sojourns among them."
Numbers;15;30;"But the person who does anything with a high hand, whether he is native or a sojourner, reviles the Lord, and that person shall be cut off from among his people."
Numbers;15;31;"Because he has despised the word of the Lord and has broken his commandment, that person shall be utterly cut off; his iniquity shall be on him.”"
Numbers;15;32;"While the people of Israel were in the wilderness, they found a man gathering sticks on the Sabbath day."
Numbers;15;33;"And those who found him gathering sticks brought him to Moses and Aaron and to all the congregation."
Numbers;15;34;"They put him in custody, because it had not been made clear what should be done to him."
Numbers;15;35;"And the Lord said to Moses, “The man shall be put to death; all the congregation shall stone him with stones outside the camp.”"
Numbers;15;36;"And all the congregation brought him outside the camp and stoned him to death with stones, as the Lord commanded Moses."
Numbers;15;37;"The Lord said to Moses,"
Numbers;15;38;"“Speak to the people of Israel, and tell them to make tassels on the corners of their garments throughout their generations, and to put a cord of blue on the tassel of each corner."
Numbers;15;39;"And it shall be a tassel for you to look at and remember all the commandments of the Lord, to do them, not to follow after your own heart and your own eyes, which you are inclined to whore after."
Numbers;15;40;"So you shall remember and do all my commandments, and be holy to your God."
Numbers;15;41;"I am the Lord your God, who brought you out of the land of Egypt to be your God: I am the Lord your God.”"
Numbers;16;16;"Now Korah the son of Izhar, son of Kohath, son of Levi, and Dathan and Abiram the sons of Eliab, and On the son of Peleth, sons of Reuben, took men."
Numbers;16;2;"And they rose up before Moses, with a number of the people of Israel, 250 chiefs of the congregation, chosen from the assembly, well-known men."
Numbers;16;3;"They assembled themselves together against Moses and against Aaron and said to them, “You have gone too far! For all in the congregation are holy, every one of them, and the Lord is among them. Why then do you exalt yourselves above the assembly of the Lord?”"
Numbers;16;4;"When Moses heard it, he fell on his face,"
Numbers;16;5;"and he said to Korah and all his company, “In the morning the Lord will show who is his, and who is holy, and will bring him near to him. The one whom he chooses he will bring near to him."
Numbers;16;6;"Do this: take censers, Korah and all his company;"
Numbers;16;7;"put fire in them and put incense on them before the Lord tomorrow, and the man whom the Lord chooses shall be the holy one. You have gone too far, sons of Levi!”"
Numbers;16;8;"And Moses said to Korah, “Hear now, you sons of Levi:"
Numbers;16;9;"is it too small a thing for you that the God of Israel has separated you from the congregation of Israel, to bring you near to himself, to do service in the tabernacle of the Lord and to stand before the congregation to minister to them,"
Numbers;16;10;"and that he has brought you near him, and all your brothers the sons of Levi with you? And would you seek the priesthood also?"
Numbers;16;11;"Therefore it is against the Lord that you and all your company have gathered together. What is Aaron that you grumble against him?”"
Numbers;16;12;"And Moses sent to call Dathan and Abiram the sons of Eliab, and they said, “We will not come up."
Numbers;16;13;"Is it a small thing that you have brought us up out of a land flowing with milk and honey, to kill us in the wilderness, that you must also make yourself a prince over us?"
Numbers;16;14;"Moreover, you have not brought us into a land flowing with milk and honey, nor given us inheritance of fields and vineyards. Will you put out the eyes of these men? We will not come up.”"
Numbers;16;15;"And Moses was very angry and said to the Lord, “Do not respect their offering. I have not taken one donkey from them, and I have not harmed one of them.”"
Numbers;16;16;"And Moses said to Korah, “Be present, you and all your company, before the Lord, you and they, and Aaron, tomorrow."
Numbers;16;17;"And let every one of you take his censer and put incense on it, and every one of you bring before the Lord his censer, 250 censers; you also, and Aaron, each his censer.”"
Numbers;16;18;"So every man took his censer and put fire in them and laid incense on them and stood at the entrance of the tent of meeting with Moses and Aaron."
Numbers;16;19;"Then Korah assembled all the congregation against them at the entrance of the tent of meeting. And the glory of the Lord appeared to all the congregation."
Numbers;16;20;"And the Lord spoke to Moses and to Aaron, saying,"
Numbers;16;21;"“Separate yourselves from among this congregation, that I may consume them in a moment.”"
Numbers;16;22;"And they fell on their faces and said, “O God, the God of the spirits of all flesh, shall one man sin, and will you be angry with all the congregation?”"
Numbers;16;23;"And the Lord spoke to Moses, saying,"
Numbers;16;24;"“Say to the congregation, Get away from the dwelling of Korah, Dathan, and Abiram.”"
Numbers;16;25;"Then Moses rose and went to Dathan and Abiram, and the elders of Israel followed him."
Numbers;16;26;"And he spoke to the congregation, saying, “Depart, please, from the tents of these wicked men, and touch nothing of theirs, lest you be swept away with all their sins.”"
Numbers;16;27;"So they got away from the dwelling of Korah, Dathan, and Abiram. And Dathan and Abiram came out and stood at the door of their tents, together with their wives, their sons, and their little ones."
Numbers;16;28;"And Moses said, “Hereby you shall know that the Lord has sent me to do all these works, and that it has not been of my own accord."
Numbers;16;29;"If these men die as all men die, or if they are visited by the fate of all mankind, then the Lord has not sent me."
Numbers;16;30;"But if the Lord creates something new, and the ground opens its mouth and swallows them up with all that belongs to them, and they go down alive into Sheol, then you shall know that these men have despised the Lord.”"
Numbers;16;31;"And as soon as he had finished speaking all these words, the ground under them split apart."
Numbers;16;32;"And the earth opened its mouth and swallowed them up, with their households and all the people who belonged to Korah and all their goods."
Numbers;16;33;"So they and all that belonged to them went down alive into Sheol, and the earth closed over them, and they perished from the midst of the assembly."
Numbers;16;34;"And all Israel who were around them fled at their cry, for they said, “Lest the earth swallow us up!”"
Numbers;16;35;"And fire came out from the Lord and consumed the 250 men offering the incense."
Numbers;16;36;" Then the Lord spoke to Moses, saying,"
Numbers;16;37;"“Tell Eleazar the son of Aaron the priest to take up the censers out of the blaze. Then scatter the fire far and wide, for they have become holy."
Numbers;16;38;"As for the censers of these men who have sinned at the cost of their lives, let them be made into hammered plates as a covering for the altar, for they offered them before the Lord, and they became holy. Thus they shall be a sign to the people of Israel.”"
Numbers;16;39;"So Eleazar the priest took the bronze censers, which those who were burned had offered, and they were hammered out as a covering for the altar,"
Numbers;16;40;"to be a reminder to the people of Israel, so that no outsider, who is not of the descendants of Aaron, should draw near to burn incense before the Lord, lest he become like Korah and his company—as the Lord said to him through Moses."
Numbers;16;41;"But on the next day all the congregation of the people of Israel grumbled against Moses and against Aaron, saying, “You have killed the people of the Lord.”"
Numbers;16;42;"And when the congregation had assembled against Moses and against Aaron, they turned toward the tent of meeting. And behold, the cloud covered it, and the glory of the Lord appeared."
Numbers;16;43;"And Moses and Aaron came to the front of the tent of meeting,"
Numbers;16;44;"and the Lord spoke to Moses, saying,"
Numbers;16;45;"“Get away from the midst of this congregation, that I may consume them in a moment.” And they fell on their faces."
Numbers;16;46;"And Moses said to Aaron, “Take your censer, and put fire on it from off the altar and lay incense on it and carry it quickly to the congregation and make atonement for them, for wrath has gone out from the Lord; the plague has begun.”"
Numbers;16;47;"So Aaron took it as Moses said and ran into the midst of the assembly. And behold, the plague had already begun among the people. And he put on the incense and made atonement for the people."
Numbers;16;48;"And he stood between the dead and the living, and the plague was stopped."
Numbers;16;49;"Now those who died in the plague were 14,700, besides those who died in the affair of Korah."
Numbers;16;50;"And Aaron returned to Moses at the entrance of the tent of meeting, when the plague was stopped."
Numbers;17;17;" The Lord spoke to Moses, saying,"
Numbers;17;2;"“Speak to the people of Israel, and get from them staffs, one for each fathers' house, from all their chiefs according to their fathers' houses, twelve staffs. Write each man's name on his staff,"
Numbers;17;3;"and write Aaron's name on the staff of Levi. For there shall be one staff for the head of each fathers' house."
Numbers;17;4;"Then you shall deposit them in the tent of meeting before the testimony, where I meet with you."
Numbers;17;5;"And the staff of the man whom I choose shall sprout. Thus I will make to cease from me the grumblings of the people of Israel, which they grumble against you.”"
Numbers;17;6;"Moses spoke to the people of Israel. And all their chiefs gave him staffs, one for each chief, according to their fathers' houses, twelve staffs. And the staff of Aaron was among their staffs."
Numbers;17;7;"And Moses deposited the staffs before the Lord in the tent of the testimony."
Numbers;17;8;"On the next day Moses went into the tent of the testimony, and behold, the staff of Aaron for the house of Levi had sprouted and put forth buds and produced blossoms, and it bore ripe almonds."
Numbers;17;9;"Then Moses brought out all the staffs from before the Lord to all the people of Israel. And they looked, and each man took his staff."
Numbers;17;10;"And the Lord said to Moses, “Put back the staff of Aaron before the testimony, to be kept as a sign for the rebels, that you may make an end of their grumblings against me, lest they die.”"
Numbers;17;11;"Thus did Moses; as the Lord commanded him, so he did."
Numbers;17;12;"And the people of Israel said to Moses, “Behold, we perish, we are undone, we are all undone."
Numbers;17;13;"Everyone who comes near, who comes near to the tabernacle of the Lord, shall die. Are we all to perish?”"
Numbers;18;18;"So the Lord said to Aaron, “You and your sons and your father's house with you shall bear iniquity connected with the sanctuary, and you and your sons with you shall bear iniquity connected with your priesthood."
Numbers;18;2;"And with you bring your brothers also, the tribe of Levi, the tribe of your father, that they may join you and minister to you while you and your sons with you are before the tent of the testimony."
Numbers;18;3;"They shall keep guard over you and over the whole tent, but shall not come near to the vessels of the sanctuary or to the altar lest they, and you, die."
