Book;Chapter;Verse;Content
Mark;8;28;"And they told him, “John the Baptist; and others say, Elijah; and others, one of the prophets.”"
Mark;8;29;"And he asked them, “But who do you say that I am?” Peter answered him, “You are the Christ.”"
Mark;8;30;"And he strictly charged them to tell no one about him."
Mark;8;31;"And he began to teach them that the Son of Man must suffer many things and be rejected by the elders and the chief priests and the scribes and be killed, and after three days rise again."
Mark;8;32;"And he said this plainly. And Peter took him aside and began to rebuke him."
Mark;8;33;"But turning and seeing his disciples, he rebuked Peter and said, “Get behind me, Satan! For you are not setting your mind on the things of God, but on the things of man.”"
Mark;8;34;"And calling the crowd to him with his disciples, he said to them, “If anyone would come after me, let him deny himself and take up his cross and follow me."
Mark;8;35;"For whoever would save his life will lose it, but whoever loses his life for my sake and the gospel's will save it."
Mark;8;36;"For what does it profit a man to gain the whole world and forfeit his soul?"
Mark;8;37;"For what can a man give in return for his soul?"
Mark;8;38;"For whoever is ashamed of me and of my words in this adulterous and sinful generation, of him will the Son of Man also be ashamed when he comes in the glory of his Father with the holy angels.”"
Mark;9;9;"And he said to them, “Truly, I say to you, there are some standing here who will not taste death until they see the kingdom of God after it has come with power.”"
Mark;9;2;"And after six days Jesus took with him Peter and James and John, and led them up a high mountain by themselves. And he was transfigured before them,"
Mark;9;3;"and his clothes became radiant, intensely white, as no one on earth could bleach them."
Mark;9;4;"And there appeared to them Elijah with Moses, and they were talking with Jesus."
Mark;9;5;"And Peter said to Jesus, “Rabbi, it is good that we are here. Let us make three tents, one for you and one for Moses and one for Elijah.”"
Mark;9;6;"For he did not know what to say, for they were terrified."
Mark;9;7;"And a cloud overshadowed them, and a voice came out of the cloud, “This is my beloved Son; listen to him.”"
Mark;9;8;"And suddenly, looking around, they no longer saw anyone with them but Jesus only."
Mark;9;9;"And as they were coming down the mountain, he charged them to tell no one what they had seen, until the Son of Man had risen from the dead."
Mark;9;10;"So they kept the matter to themselves, questioning what this rising from the dead might mean."
Mark;9;11;"And they asked him, “Why do the scribes say that first Elijah must come?”"
Mark;9;12;"And he said to them, “Elijah does come first to restore all things. And how is it written of the Son of Man that he should suffer many things and be treated with contempt?"
Mark;9;13;"But I tell you that Elijah has come, and they did to him whatever they pleased, as it is written of him.”"
Mark;9;14;"And when they came to the disciples, they saw a great crowd around them, and scribes arguing with them."
Mark;9;15;"And immediately all the crowd, when they saw him, were greatly amazed and ran up to him and greeted him."
Mark;9;16;"And he asked them, “What are you arguing about with them?”"
Mark;9;17;"And someone from the crowd answered him, “Teacher, I brought my son to you, for he has a spirit that makes him mute."
Mark;9;18;"And whenever it seizes him, it throws him down, and he foams and grinds his teeth and becomes rigid. So I asked your disciples to cast it out, and they were not able.”"
Mark;9;19;"And he answered them, “O faithless generation, how long am I to be with you? How long am I to bear with you? Bring him to me.”"
Mark;9;20;"And they brought the boy to him. And when the spirit saw him, immediately it convulsed the boy, and he fell on the ground and rolled about, foaming at the mouth."
Mark;9;21;"And Jesus asked his father, “How long has this been happening to him?” And he said, “From childhood."
Mark;9;22;"And it has often cast him into fire and into water, to destroy him. But if you can do anything, have compassion on us and help us.”"
Mark;9;23;"And Jesus said to him, “‘If you can’! All things are possible for one who believes.”"
Mark;9;24;"Immediately the father of the child cried out and said, “I believe; help my unbelief!”"
Mark;9;25;"And when Jesus saw that a crowd came running together, he rebuked the unclean spirit, saying to it, “You mute and deaf spirit, I command you, come out of him and never enter him again.”"
Mark;9;26;"And after crying out and convulsing him terribly, it came out, and the boy was like a corpse, so that most of them said, “He is dead.”"
Mark;9;27;"But Jesus took him by the hand and lifted him up, and he arose."
Mark;9;28;"And when he had entered the house, his disciples asked him privately, “Why could we not cast it out?”"
Mark;9;29;"And he said to them, “This kind cannot be driven out by anything but prayer.”"
Mark;9;30;"They went on from there and passed through Galilee. And he did not want anyone to know,"
Mark;9;31;"for he was teaching his disciples, saying to them, “The Son of Man is going to be delivered into the hands of men, and they will kill him. And when he is killed, after three days he will rise.”"
Mark;9;32;"But they did not understand the saying, and were afraid to ask him."
Mark;9;33;"And they came to Capernaum. And when he was in the house he asked them, “What were you discussing on the way?”"
Mark;9;34;"But they kept silent, for on the way they had argued with one another about who was the greatest."
Mark;9;35;"And he sat down and called the twelve. And he said to them, “If anyone would be first, he must be last of all and servant of all.”"
Mark;9;36;"And he took a child and put him in the midst of them, and taking him in his arms, he said to them,"
Mark;9;37;"“Whoever receives one such child in my name receives me, and whoever receives me, receives not me but him who sent me.”"
Mark;9;38;"John said to him, “Teacher, we saw someone casting out demons in your name, and we tried to stop him, because he was not following us.”"
Mark;9;39;"But Jesus said, “Do not stop him, for no one who does a mighty work in my name will be able soon afterward to speak evil of me."
Mark;9;40;"For the one who is not against us is for us."
Mark;9;41;"For truly, I say to you, whoever gives you a cup of water to drink because you belong to Christ will by no means lose his reward."
Mark;9;42;"“Whoever causes one of these little ones who believe in me to sin, it would be better for him if a great millstone were hung around his neck and he were thrown into the sea."
Mark;9;43;"And if your hand causes you to sin, cut it off. It is better for you to enter life crippled than with two hands to go to hell, to the unquenchable fire."
Mark;9;45;"And if your foot causes you to sin, cut it off. It is better for you to enter life lame than with two feet to be thrown into hell."
Mark;9;47;"And if your eye causes you to sin, tear it out. It is better for you to enter the kingdom of God with one eye than with two eyes to be thrown into hell,"
Mark;9;48;"‘where their worm does not die and the fire is not quenched.’"
Mark;9;49;"For everyone will be salted with fire."
Mark;9;50;"Salt is good, but if the salt has lost its saltiness, how will you make it salty again? Have salt in yourselves, and be at peace with one another.”"
Mark;10;10;"And he left there and went to the region of Judea and beyond the Jordan, and crowds gathered to him again. And again, as was his custom, he taught them."
Mark;10;2;"And Pharisees came up and in order to test him asked, “Is it lawful for a man to divorce his wife?”"
Mark;10;3;"He answered them, “What did Moses command you?”"
Mark;10;4;"They said, “Moses allowed a man to write a certificate of divorce and to send her away.”"
Mark;10;5;"And Jesus said to them, “Because of your hardness of heart he wrote you this commandment."
Mark;10;6;"But from the beginning of creation, ‘God made them male and female.’"
Mark;10;7;"‘Therefore a man shall leave his father and mother and hold fast to his wife,"
Mark;10;8;"and the two shall become one flesh.’ So they are no longer two but one flesh."
Mark;10;9;"What therefore God has joined together, let not man separate.”"
Mark;10;10;"And in the house the disciples asked him again about this matter."
Mark;10;11;"And he said to them, “Whoever divorces his wife and marries another commits adultery against her,"
Mark;10;12;"and if she divorces her husband and marries another, she commits adultery.”"
Mark;10;13;"And they were bringing children to him that he might touch them, and the disciples rebuked them."
Mark;10;14;"But when Jesus saw it, he was indignant and said to them, “Let the children come to me; do not hinder them, for to such belongs the kingdom of God."
Mark;10;15;"Truly, I say to you, whoever does not receive the kingdom of God like a child shall not enter it.”"
Mark;10;16;"And he took them in his arms and blessed them, laying his hands on them."
Mark;10;17;"And as he was setting out on his journey, a man ran up and knelt before him and asked him, “Good Teacher, what must I do to inherit eternal life?”"
Mark;10;18;"And Jesus said to him, “Why do you call me good? No one is good except God alone."
Mark;10;19;"You know the commandments: ‘Do not murder, Do not commit adultery, Do not steal, Do not bear false witness, Do not defraud, Honor your father and mother.’”"
Mark;10;20;"And he said to him, “Teacher, all these I have kept from my youth.”"
Mark;10;21;"And Jesus, looking at him, loved him, and said to him, “You lack one thing: go, sell all that you have and give to the poor, and you will have treasure in heaven; and come, follow me.”"
Mark;10;22;"Disheartened by the saying, he went away sorrowful, for he had great possessions."
Mark;10;23;"And Jesus looked around and said to his disciples, “How difficult it will be for those who have wealth to enter the kingdom of God!”"
Mark;10;24;"And the disciples were amazed at his words. But Jesus said to them again, “Children, how difficult it is to enter the kingdom of God!"
Mark;10;25;"It is easier for a camel to go through the eye of a needle than for a rich person to enter the kingdom of God.”"
Mark;10;26;"And they were exceedingly astonished, and said to him, “Then who can be saved?”"
Mark;10;27;"Jesus looked at them and said, “With man it is impossible, but not with God. For all things are possible with God.”"
Mark;10;28;"Peter began to say to him, “See, we have left everything and followed you.”"
Mark;10;29;"Jesus said, “Truly, I say to you, there is no one who has left house or brothers or sisters or mother or father or children or lands, for my sake and for the gospel,"
Mark;10;30;"who will not receive a hundredfold now in this time, houses and brothers and sisters and mothers and children and lands, with persecutions, and in the age to come eternal life."
Mark;10;31;"But many who are first will be last, and the last first.”"
Mark;10;32;"And they were on the road, going up to Jerusalem, and Jesus was walking ahead of them. And they were amazed, and those who followed were afraid. And taking the twelve again, he began to tell them what was to happen to him,"
Mark;10;33;"saying, “See, we are going up to Jerusalem, and the Son of Man will be delivered over to the chief priests and the scribes, and they will condemn him to death and deliver him over to the Gentiles."
Mark;10;34;"And they will mock him and spit on him, and flog him and kill him. And after three days he will rise.”"
Mark;10;35;"And James and John, the sons of Zebedee, came up to him and said to him, “Teacher, we want you to do for us whatever we ask of you.”"
Mark;10;36;"And he said to them, “What do you want me to do for you?”"
Mark;10;37;"And they said to him, “Grant us to sit, one at your right hand and one at your left, in your glory.”"
Mark;10;38;"Jesus said to them, “You do not know what you are asking. Are you able to drink the cup that I drink, or to be baptized with the baptism with which I am baptized?”"
Mark;10;39;"And they said to him, “We are able.” And Jesus said to them, “The cup that I drink you will drink, and with the baptism with which I am baptized, you will be baptized,"
Mark;10;40;"but to sit at my right hand or at my left is not mine to grant, but it is for those for whom it has been prepared.”"
Mark;10;41;"And when the ten heard it, they began to be indignant at James and John."
Mark;10;42;"And Jesus called them to him and said to them, “You know that those who are considered rulers of the Gentiles lord it over them, and their great ones exercise authority over them."
Mark;10;43;"But it shall not be so among you. But whoever would be great among you must be your servant,"
Mark;10;44;"and whoever would be first among you must be slave of all."
Mark;10;45;"For even the Son of Man came not to be served but to serve, and to give his life as a ransom for many.”"
Mark;10;46;"And they came to Jericho. And as he was leaving Jericho with his disciples and a great crowd, Bartimaeus, a blind beggar, the son of Timaeus, was sitting by the roadside."
Mark;10;47;"And when he heard that it was Jesus of Nazareth, he began to cry out and say, “Jesus, Son of David, have mercy on me!”"
Mark;10;48;"And many rebuked him, telling him to be silent. But he cried out all the more, “Son of David, have mercy on me!”"
Mark;10;49;"And Jesus stopped and said, “Call him.” And they called the blind man, saying to him, “Take heart. Get up; he is calling you.”"
Mark;10;50;"And throwing off his cloak, he sprang up and came to Jesus."
Mark;10;51;"And Jesus said to him, “What do you want me to do for you?” And the blind man said to him, “Rabbi, let me recover my sight.”"
Mark;10;52;"And Jesus said to him, “Go your way; your faith has made you well.” And immediately he recovered his sight and followed him on the way."
Mark;11;11;"Now when they drew near to Jerusalem, to Bethphage and Bethany, at the Mount of Olives, Jesus sent two of his disciples"
Mark;11;2;"and said to them, “Go into the village in front of you, and immediately as you enter it you will find a colt tied, on which no one has ever sat. Untie it and bring it."
Mark;11;3;"If anyone says to you, ‘Why are you doing this?’ say, ‘The Lord has need of it and will send it back here immediately.’”"
Mark;11;4;"And they went away and found a colt tied at a door outside in the street, and they untied it."
Mark;11;5;"And some of those standing there said to them, “What are you doing, untying the colt?”"
Mark;11;6;"And they told them what Jesus had said, and they let them go."
Mark;11;7;"And they brought the colt to Jesus and threw their cloaks on it, and he sat on it."
Mark;11;8;"And many spread their cloaks on the road, and others spread leafy branches that they had cut from the fields."
Mark;11;9;"And those who went before and those who followed were shouting, “Hosanna! Blessed is he who comes in the name of the Lord!"
Mark;11;10;"Blessed is the coming kingdom of our father David! Hosanna in the highest!”"
Mark;11;11;"And he entered Jerusalem and went into the temple. And when he had looked around at everything, as it was already late, he went out to Bethany with the twelve."
Mark;11;12;"On the following day, when they came from Bethany, he was hungry."
Mark;11;13;"And seeing in the distance a fig tree in leaf, he went to see if he could find anything on it. When he came to it, he found nothing but leaves, for it was not the season for figs."
Mark;11;14;"And he said to it, “May no one ever eat fruit from you again.” And his disciples heard it."
Mark;11;15;"And they came to Jerusalem. And he entered the temple and began to drive out those who sold and those who bought in the temple, and he overturned the tables of the money-changers and the seats of those who sold pigeons."
Mark;11;16;"And he would not allow anyone to carry anything through the temple."
Mark;11;17;"And he was teaching them and saying to them, “Is it not written, ‘My house shall be called a house of prayer for all the nations’? But you have made it a den of robbers.”"
Mark;11;18;"And the chief priests and the scribes heard it and were seeking a way to destroy him, for they feared him, because all the crowd was astonished at his teaching."
Mark;11;19;"And when evening came they went out of the city."
Mark;11;20;"As they passed by in the morning, they saw the fig tree withered away to its roots."
Mark;11;21;"And Peter remembered and said to him, “Rabbi, look! The fig tree that you cursed has withered.”"
Mark;11;22;"And Jesus answered them, “Have faith in God."
Mark;11;23;"Truly, I say to you, whoever says to this mountain, ‘Be taken up and thrown into the sea,’ and does not doubt in his heart, but believes that what he says will come to pass, it will be done for him."
Mark;11;24;"Therefore I tell you, whatever you ask in prayer, believe that you have received it, and it will be yours."
Mark;11;25;"And whenever you stand praying, forgive, if you have anything against anyone, so that your Father also who is in heaven may forgive you your trespasses.”"
Mark;11;27;"And they came again to Jerusalem. And as he was walking in the temple, the chief priests and the scribes and the elders came to him,"
Mark;11;28;"and they said to him, “By what authority are you doing these things, or who gave you this authority to do them?”"
Mark;11;29;"Jesus said to them, “I will ask you one question; answer me, and I will tell you by what authority I do these things."
Mark;11;30;"Was the baptism of John from heaven or from man? Answer me.”"
Mark;11;31;"And they discussed it with one another, saying, “If we say, ‘From heaven,’ he will say, ‘Why then did you not believe him?’"
Mark;11;32;"But shall we say, ‘From man’?”—they were afraid of the people, for they all held that John really was a prophet."
Mark;11;33;"So they answered Jesus, “We do not know.” And Jesus said to them, “Neither will I tell you by what authority I do these things.”"
Mark;12;12;"And he began to speak to them in parables. “A man planted a vineyard and put a fence around it and dug a pit for the winepress and built a tower, and leased it to tenants and went into another country."
Mark;12;2;"When the season came, he sent a servant to the tenants to get from them some of the fruit of the vineyard."
Mark;12;3;"And they took him and beat him and sent him away empty-handed."
Mark;12;4;"Again he sent to them another servant, and they struck him on the head and treated him shamefully."
Mark;12;5;"And he sent another, and him they killed. And so with many others: some they beat, and some they killed."
Mark;12;6;"He had still one other, a beloved son. Finally he sent him to them, saying, ‘They will respect my son.’"
Mark;12;7;"But those tenants said to one another, ‘This is the heir. Come, let us kill him, and the inheritance will be ours.’"
Mark;12;8;"And they took him and killed him and threw him out of the vineyard."
Mark;12;9;"What will the owner of the vineyard do? He will come and destroy the tenants and give the vineyard to others."
Mark;12;10;"Have you not read this Scripture:"
Mark;12;11;"this was the Lord's doing,"
Mark;12;12;"And they were seeking to arrest him but feared the people, for they perceived that he had told the parable against them. So they left him and went away."
Mark;12;13;"And they sent to him some of the Pharisees and some of the Herodians, to trap him in his talk."
Mark;12;14;"And they came and said to him, “Teacher, we know that you are true and do not care about anyone's opinion. For you are not swayed by appearances, but truly teach the way of God. Is it lawful to pay taxes to Caesar, or not? Should we pay them, or should we not?”"
Mark;12;15;"But, knowing their hypocrisy, he said to them, “Why put me to the test? Bring me a denarius and let me look at it.”"
Mark;12;16;"And they brought one. And he said to them, “Whose likeness and inscription is this?” They said to him, “Caesar's.”"
Mark;12;17;"Jesus said to them, “Render to Caesar the things that are Caesar's, and to God the things that are God's.” And they marveled at him."
Mark;12;18;"And Sadducees came to him, who say that there is no resurrection. And they asked him a question, saying,"
Mark;12;19;"“Teacher, Moses wrote for us that if a man's brother dies and leaves a wife, but leaves no child, the man must take the widow and raise up offspring for his brother."
Mark;12;20;"There were seven brothers; the first took a wife, and when he died left no offspring."
Mark;12;21;"And the second took her, and died, leaving no offspring. And the third likewise."
Mark;12;22;"And the seven left no offspring. Last of all the woman also died."
Mark;12;23;"In the resurrection, when they rise again, whose wife will she be? For the seven had her as wife.”"
Mark;12;24;"Jesus said to them, “Is this not the reason you are wrong, because you know neither the Scriptures nor the power of God?"
Mark;12;25;"For when they rise from the dead, they neither marry nor are given in marriage, but are like angels in heaven."
Mark;12;26;"And as for the dead being raised, have you not read in the book of Moses, in the passage about the bush, how God spoke to him, saying, ‘I am the God of Abraham, and the God of Isaac, and the God of Jacob’?"
Mark;12;27;"He is not God of the dead, but of the living. You are quite wrong.”"
Mark;12;28;"And one of the scribes came up and heard them disputing with one another, and seeing that he answered them well, asked him, “Which commandment is the most important of all?”"
Mark;12;29;"Jesus answered, “The most important is, ‘Hear, O Israel: The Lord our God, the Lord is one."
Mark;12;30;"And you shall love the Lord your God with all your heart and with all your soul and with all your mind and with all your strength.’"
Mark;12;31;"The second is this: ‘You shall love your neighbor as yourself.’ There is no other commandment greater than these.”"
Mark;12;32;"And the scribe said to him, “You are right, Teacher. You have truly said that he is one, and there is no other besides him."
Mark;12;33;"And to love him with all the heart and with all the understanding and with all the strength, and to love one's neighbor as oneself, is much more than all whole burnt offerings and sacrifices.”"
Mark;12;34;"And when Jesus saw that he answered wisely, he said to him, “You are not far from the kingdom of God.”"
Mark;12;35;"And as Jesus taught in the temple, he said, “How can the scribes say that the Christ is the son of David?"
Mark;12;36;"David himself, in the Holy Spirit, declared,"
Mark;12;37;"David himself calls him Lord. So how is he his son?” And the great throng heard him gladly."
Mark;12;38;"And in his teaching he said, “Beware of the scribes, who like to walk around in long robes and like greetings in the marketplaces"
Mark;12;39;"and have the best seats in the synagogues and the places of honor at feasts,"
Mark;12;40;"who devour widows' houses and for a pretense make long prayers. They will receive the greater condemnation.”"
Mark;12;41;"And he sat down opposite the treasury and watched the people putting money into the offering box. Many rich people put in large sums."
Mark;12;42;"And a poor widow came and put in two small copper coins, which make a penny."
Mark;12;43;"And he called his disciples to him and said to them, “Truly, I say to you, this poor widow has put in more than all those who are contributing to the offering box."
Mark;12;44;"For they all contributed out of their abundance, but she out of her poverty has put in everything she had, all she had to live on.”"
Mark;13;13;"And as he came out of the temple, one of his disciples said to him, “Look, Teacher, what wonderful stones and what wonderful buildings!”"
Mark;13;2;"And Jesus said to him, “Do you see these great buildings? There will not be left here one stone upon another that will not be thrown down.”"
Mark;13;3;"And as he sat on the Mount of Olives opposite the temple, Peter and James and John and Andrew asked him privately,"
Mark;13;4;"“Tell us, when will these things be, and what will be the sign when all these things are about to be accomplished?”"
Mark;13;5;"And Jesus began to say to them, “See that no one leads you astray."
Mark;13;6;"Many will come in my name, saying, ‘I am he!’ and they will lead many astray."
Mark;13;7;"And when you hear of wars and rumors of wars, do not be alarmed. This must take place, but the end is not yet."
Mark;13;8;"For nation will rise against nation, and kingdom against kingdom. There will be earthquakes in various places; there will be famines. These are but the beginning of the birth pains."
Mark;13;9;"“But be on your guard. For they will deliver you over to councils, and you will be beaten in synagogues, and you will stand before governors and kings for my sake, to bear witness before them."
Mark;13;10;"And the gospel must first be proclaimed to all nations."
Mark;13;11;"And when they bring you to trial and deliver you over, do not be anxious beforehand what you are to say, but say whatever is given you in that hour, for it is not you who speak, but the Holy Spirit."
Mark;13;12;"And brother will deliver brother over to death, and the father his child, and children will rise against parents and have them put to death."
Mark;13;13;"And you will be hated by all for my name's sake. But the one who endures to the end will be saved."
Mark;13;14;"“But when you see the abomination of desolation standing where he ought not to be (let the reader understand), then let those who are in Judea flee to the mountains."
Mark;13;15;"Let the one who is on the housetop not go down, nor enter his house, to take anything out,"
Mark;13;16;"and let the one who is in the field not turn back to take his cloak."
Mark;13;17;"And alas for women who are pregnant and for those who are nursing infants in those days!"
Mark;13;18;"Pray that it may not happen in winter."
Mark;13;19;"For in those days there will be such tribulation as has not been from the beginning of the creation that God created until now, and never will be."
Mark;13;20;"And if the Lord had not cut short the days, no human being would be saved. But for the sake of the elect, whom he chose, he shortened the days."
Mark;13;21;"And then if anyone says to you, ‘Look, here is the Christ!’ or ‘Look, there he is!’ do not believe it."
Mark;13;22;"For false christs and false prophets will arise and perform signs and wonders, to lead astray, if possible, the elect."
Mark;13;23;"But be on guard; I have told you all things beforehand."
Mark;13;24;"“But in those days, after that tribulation, the sun will be darkened, and the moon will not give its light,"
Mark;13;25;"and the stars will be falling from heaven, and the powers in the heavens will be shaken."
Mark;13;26;"And then they will see the Son of Man coming in clouds with great power and glory."
Mark;13;27;"And then he will send out the angels and gather his elect from the four winds, from the ends of the earth to the ends of heaven."
Mark;13;28;"“From the fig tree learn its lesson: as soon as its branch becomes tender and puts out its leaves, you know that summer is near."
Mark;13;29;"So also, when you see these things taking place, you know that he is near, at the very gates."
Mark;13;30;"Truly, I say to you, this generation will not pass away until all these things take place."
Mark;13;31;"Heaven and earth will pass away, but my words will not pass away."
Mark;13;32;"“But concerning that day or that hour, no one knows, not even the angels in heaven, nor the Son, but only the Father."
Mark;13;33;"Be on guard, keep awake. For you do not know when the time will come."
Mark;13;34;"It is like a man going on a journey, when he leaves home and puts his servants in charge, each with his work, and commands the doorkeeper to stay awake."
Mark;13;35;"Therefore stay awake—for you do not know when the master of the house will come, in the evening, or at midnight, or when the rooster crows, or in the morning—"
Mark;13;36;"lest he come suddenly and find you asleep."
Mark;13;37;"And what I say to you I say to all: Stay awake.”"
Mark;14;14;"It was now two days before the Passover and the Feast of Unleavened Bread. And the chief priests and the scribes were seeking how to arrest him by stealth and kill him,"
Mark;14;2;"for they said, “Not during the feast, lest there be an uproar from the people.”"
Mark;14;3;"And while he was at Bethany in the house of Simon the leper, as he was reclining at table, a woman came with an alabaster flask of ointment of pure nard, very costly, and she broke the flask and poured it over his head."
Mark;14;4;"There were some who said to themselves indignantly, “Why was the ointment wasted like that?"
Mark;14;5;"For this ointment could have been sold for more than three hundred denarii and given to the poor.” And they scolded her."
Mark;14;6;"But Jesus said, “Leave her alone. Why do you trouble her? She has done a beautiful thing to me."
Mark;14;7;"For you always have the poor with you, and whenever you want, you can do good for them. But you will not always have me."
Mark;14;8;"She has done what she could; she has anointed my body beforehand for burial."
Mark;14;9;"And truly, I say to you, wherever the gospel is proclaimed in the whole world, what she has done will be told in memory of her.”"
Mark;14;10;"Then Judas Iscariot, who was one of the twelve, went to the chief priests in order to betray him to them."
Mark;14;11;"And when they heard it, they were glad and promised to give him money. And he sought an opportunity to betray him."
Mark;14;12;"And on the first day of Unleavened Bread, when they sacrificed the Passover lamb, his disciples said to him, “Where will you have us go and prepare for you to eat the Passover?”"
Mark;14;13;"And he sent two of his disciples and said to them, “Go into the city, and a man carrying a jar of water will meet you. Follow him,"
Mark;14;14;"and wherever he enters, say to the master of the house, ‘The Teacher says, Where is my guest room, where I may eat the Passover with my disciples?’"
Mark;14;15;"And he will show you a large upper room furnished and ready; there prepare for us.”"
Mark;14;16;"And the disciples set out and went to the city and found it just as he had told them, and they prepared the Passover."
Mark;14;17;"And when it was evening, he came with the twelve."
Mark;14;18;"And as they were reclining at table and eating, Jesus said, “Truly, I say to you, one of you will betray me, one who is eating with me.”"
Mark;14;19;"They began to be sorrowful and to say to him one after another, “Is it I?”"
Mark;14;20;"He said to them, “It is one of the twelve, one who is dipping bread into the dish with me."
Mark;14;21;"For the Son of Man goes as it is written of him, but woe to that man by whom the Son of Man is betrayed! It would have been better for that man if he had not been born.”"
Mark;14;22;"And as they were eating, he took bread, and after blessing it broke it and gave it to them, and said, “Take; this is my body.”"
Mark;14;23;"And he took a cup, and when he had given thanks he gave it to them, and they all drank of it."
Mark;14;24;"And he said to them, “This is my blood of the covenant, which is poured out for many."
Mark;14;25;"Truly, I say to you, I will not drink again of the fruit of the vine until that day when I drink it new in the kingdom of God.”"
Mark;14;26;"And when they had sung a hymn, they went out to the Mount of Olives."
Mark;14;27;"And Jesus said to them, “You will all fall away, for it is written, ‘I will strike the shepherd, and the sheep will be scattered.’"
Mark;14;28;"But after I am raised up, I will go before you to Galilee.”"
Mark;14;29;"Peter said to him, “Even though they all fall away, I will not.”"
Mark;14;30;"And Jesus said to him, “Truly, I tell you, this very night, before the rooster crows twice, you will deny me three times.”"
Mark;14;31;"But he said emphatically, “If I must die with you, I will not deny you.” And they all said the same."
Mark;14;32;"And they went to a place called Gethsemane. And he said to his disciples, “Sit here while I pray.”"
Mark;14;33;"And he took with him Peter and James and John, and began to be greatly distressed and troubled."
Mark;14;34;"And he said to them, “My soul is very sorrowful, even to death. Remain here and watch.”"
Mark;14;35;"And going a little farther, he fell on the ground and prayed that, if it were possible, the hour might pass from him."
Mark;14;36;"And he said, “Abba, Father, all things are possible for you. Remove this cup from me. Yet not what I will, but what you will.”"
Mark;14;37;"And he came and found them sleeping, and he said to Peter, “Simon, are you asleep? Could you not watch one hour?"
Mark;14;38;"Watch and pray that you may not enter into temptation. The spirit indeed is willing, but the flesh is weak.”"
Mark;14;39;"And again he went away and prayed, saying the same words."
Mark;14;40;"And again he came and found them sleeping, for their eyes were very heavy, and they did not know what to answer him."
Mark;14;41;"And he came the third time and said to them, “Are you still sleeping and taking your rest? It is enough; the hour has come. The Son of Man is betrayed into the hands of sinners."
Mark;14;42;"Rise, let us be going; see, my betrayer is at hand.”"
Mark;14;43;"And immediately, while he was still speaking, Judas came, one of the twelve, and with him a crowd with swords and clubs, from the chief priests and the scribes and the elders."
Mark;14;44;"Now the betrayer had given them a sign, saying, “The one I will kiss is the man. Seize him and lead him away under guard.”"
Mark;14;45;"And when he came, he went up to him at once and said, “Rabbi!” And he kissed him."
Mark;14;46;"And they laid hands on him and seized him."
Mark;14;47;"But one of those who stood by drew his sword and struck the servant of the high priest and cut off his ear."
Mark;14;48;"And Jesus said to them, “Have you come out as against a robber, with swords and clubs to capture me?"
Mark;14;49;"Day after day I was with you in the temple teaching, and you did not seize me. But let the Scriptures be fulfilled.”"
Mark;14;50;"And they all left him and fled."
Mark;14;51;"And a young man followed him, with nothing but a linen cloth about his body. And they seized him,"
Mark;14;52;"but he left the linen cloth and ran away naked."
Mark;14;53;"And they led Jesus to the high priest. And all the chief priests and the elders and the scribes came together."
Mark;14;54;"And Peter had followed him at a distance, right into the courtyard of the high priest. And he was sitting with the guards and warming himself at the fire."
Mark;14;55;"Now the chief priests and the whole council were seeking testimony against Jesus to put him to death, but they found none."
Mark;14;56;"For many bore false witness against him, but their testimony did not agree."
Mark;14;57;"And some stood up and bore false witness against him, saying,"
Mark;14;58;"“We heard him say, ‘I will destroy this temple that is made with hands, and in three days I will build another, not made with hands.’”"
Mark;14;59;"Yet even about this their testimony did not agree."
Mark;14;60;"And the high priest stood up in the midst and asked Jesus, “Have you no answer to make? What is it that these men testify against you?”"
Mark;14;61;"But he remained silent and made no answer. Again the high priest asked him, “Are you the Christ, the Son of the Blessed?”"
Mark;14;62;"And Jesus said, “I am, and you will see the Son of Man seated at the right hand of Power, and coming with the clouds of heaven.”"
Mark;14;63;"And the high priest tore his garments and said, “What further witnesses do we need?"
Mark;14;64;"You have heard his blasphemy. What is your decision?” And they all condemned him as deserving death."
Mark;14;65;"And some began to spit on him and to cover his face and to strike him, saying to him, “Prophesy!” And the guards received him with blows."
Mark;14;66;"And as Peter was below in the courtyard, one of the servant girls of the high priest came,"
Mark;14;67;"and seeing Peter warming himself, she looked at him and said, “You also were with the Nazarene, Jesus.”"
Mark;14;68;"But he denied it, saying, “I neither know nor understand what you mean.” And he went out into the gateway and the rooster crowed."
Mark;14;69;"And the servant girl saw him and began again to say to the bystanders, “This man is one of them.”"
Mark;14;70;"But again he denied it. And after a little while the bystanders again said to Peter, “Certainly you are one of them, for you are a Galilean.”"
Mark;14;71;"But he began to invoke a curse on himself and to swear, “I do not know this man of whom you speak.”"
Mark;14;72;"And immediately the rooster crowed a second time. And Peter remembered how Jesus had said to him, “Before the rooster crows twice, you will deny me three times.” And he broke down and wept."
Mark;15;15;"And as soon as it was morning, the chief priests held a consultation with the elders and scribes and the whole council. And they bound Jesus and led him away and delivered him over to Pilate."
Mark;15;2;"And Pilate asked him, “Are you the King of the Jews?” And he answered him, “You have said so.”"
Mark;15;3;"And the chief priests accused him of many things."
Mark;15;4;"And Pilate again asked him, “Have you no answer to make? See how many charges they bring against you.”"
Mark;15;5;"But Jesus made no further answer, so that Pilate was amazed."
Mark;15;6;"Now at the feast he used to release for them one prisoner for whom they asked."
Mark;15;7;"And among the rebels in prison, who had committed murder in the insurrection, there was a man called Barabbas."
